#time nev avnev sigma he_nev he_avnev he_sigma
456378218.0000 77.0 68.823036 1.0447472 0.0 0.5403543 0.2084002 
456983018.0000 72.0 87.547172 -1.6395 1.0 0.8023858 0.8703091 
457587818.0000 75.0 69.970603 0.6722982 0.0 0.6582948 0.0444656 
458192618.0000 60.0 66.83345 -0.766699 1.0 0.591037 1.1802071 
458797418.0000 71.0 68.726028 0.3524024 0.0 0.6092734 0.109875 
459402218.0000 77.0 76.329032 0.1527464 0.0 0.7392511 -0.056501 
460007018.0000 86.0 88.784385 -0.2257 0.0 0.8750258 -0.209955 
460611818.0000 105.0 91.29309 1.4676743 1.0 0.7825949 0.8966026 
461216618.0000 67.0 89.393631 -2.402853 0.0 0.778276 -0.102457 
461821418.0000 82.0 86.150711 -0.378038 0.0 0.8477715 -0.180529 
462426218.0000 57.0 65.287628 -0.962883 0.0 0.551415 0.1920129 
463031018.0000 73.0 61.742328 1.4728817 0.0 0.5522153 0.1908362 
463635818.0000 48.0 68.124977 -2.486878 0.0 0.5744728 0.1585837 
464240618.0000 75.0 89.288055 -1.481217 3.0 0.983518 2.0970585 
464845418.0000 79.0 76.722557 0.3341488 0.0 0.671873 0.026952 
465450218.0000 77.0 76.488395 0.1344583 1.0 0.5856953 1.1890302 
466055018.0000 78.0 82.761726 -0.454057 3.0 0.8172571 2.3355505 
466659818.0000 82.0 73.49411 1.0491728 0.0 0.7233783 -0.03733 
467264618.0000 59.0 62.52555 -0.364483 0.0 0.5036931 0.2644796 
467869418.0000 72.0 62.027954 1.3152873 0.0 0.5124777 0.2507842 
468474218.0000 68.0 66.751312 0.2334554 0.0 0.6116086 0.1066772 
469079018.0000 86.0 82.701042 0.4328188 0.0 0.8802868 -0.215563 
469683818.0000 80.0 76.847847 0.4322689 1.0 0.6013485 1.1633408 
470288618.0000 82.0 76.233383 0.7270811 0.0 0.6262465 0.0868248 
470893418.0000 78.0 82.886779 -0.467686 0.0 0.896916 -0.233142 
471498218.0000 64.0 60.118068 0.579765 0.0 0.5321768 0.2206693 
472103018.0000 68.0 61.920665 0.8427811 0.0 0.5354774 0.2157013 
472707818.0000 74.0 61.855869 1.5776616 0.0 0.4949637 0.2782583 
473312618.0000 83.0 78.261589 0.6043744 2.0 0.8271765 1.6313389 
473917418.0000 96.0 101.77156 -0.510472 1.0 1.0636072 0.5603345 
474522218.0000 122.0 100.78637 2.1075229 0.0 0.9466674 -0.284452 
475127018.0000 72.0 79.059944 -0.729299 1.0 0.7453777 0.9473812 
475731818.0000 63.0 65.959335 -0.284038 2.0 0.6778102 1.8592244 
476336618.0000 52.0 61.672611 -1.177085 0.0 0.5007617 0.2690874 
476941418.0000 73.0 62.007263 1.4381631 1.0 0.5242737 1.2950435 
477546218.0000 65.0 63.101814 0.3209044 0.0 0.5545263 0.1874452 
478151018.0000 84.0 81.281036 0.3731177 0.0 0.8852505 -0.220834 
478755818.0000 66.0 75.848587 -1.077105 1.0 0.6079858 1.1525968 
479360618.0000 94.0 76.47834 2.0052616 1.0 0.6095501 1.1500772 
479965418.0000 70.0 82.884506 -1.377673 0.0 0.8971866 -0.233426 
480570218.0000 65.0 63.218971 0.3060599 2.0 0.5634281 2.0608921 
481175018.0000 68.0 60.704505 1.0011863 0.0 0.5132306 0.2496182 
481779818.0000 81.0 62.137012 2.3631908 2.0 0.5016539 2.1831226 
482384618.0000 108.0 77.014503 3.3953518 1.0 0.7783473 0.9023085 
482989418.0000 97.0 83.051338 1.5603445 3.0 0.7947173 2.370635 
483594218.0000 69.0 51.055919 2.4675808 0.0 0.4001218 0.4405715 
484199018.0000 85.0 76.688499 1.0065101 0.0 0.6798254 0.0168087 
484803818.0000 70.0 60.388668 1.2880938 3.0 0.6410287 2.6325821 
485408618.0000 65.0 58.393928 0.9333844 0.0 0.4628804 0.3304444 
486013418.0000 65.0 63.984008 0.2095731 1.0 0.5779625 1.2019088 
486618218.0000 94.0 66.111137 3.297219 1.0 0.5647532 1.2242065 
487223018.0000 80.0 93.186859 -1.32819 0.0 0.97926 -0.317086 
487827818.0000 55.0 62.477829 -0.878492 0.0 0.520709 0.2381022 
488432618.0000 78.0 69.009399 1.1373239 1.0 0.5430538 1.2616913 
489037418.0000 127.0 86.781784 4.099267 1.0 0.8546551 0.8030452 
489642218.0000 85.0 69.062057 1.9257899 0.0 0.6451253 0.061694 
490247018.0000 83.0 68.73764 1.741411 0.0 0.6074823 0.1123336 
490851818.0000 44.0 46.151672 -0.219849 0.0 0.3936262 0.4526682 
491456618.0000 82.0 75.383888 0.8261233 1.0 0.7392399 0.9559313 
492061418.0000 142.0 120.74902 1.9388065 0.0 1.09855 -0.43067 
492666218.0000 95.0 95.06652 0.0615263 0.0 0.8139727 -0.143128 
493271018.0000 103.0 87.032333 1.7308664 1.0 0.7382289 0.9573444 
493875818.0000 86.0 85.596374 0.1155064 2.0 0.8719339 1.5690735 
494480618.0000 63.0 61.957313 0.2163099 0.0 0.5140453 0.2483579 
495085418.0000 55.0 62.504779 -0.88184 1.0 0.5742784 1.2080894 
495690218.0000 87.0 66.95507 2.4159512 1.0 0.5737141 1.2090387 
496295018.0000 77.0 86.700393 -0.988125 0.0 0.9594519 -0.297341 
496899818.0000 63.0 71.832962 -0.983078 1.0 0.6046658 1.15796 
497504618.0000 131.0 130.18171 0.1299419 2.0 1.3951388 0.9727904 
498109418.0000 160.0 126.19301 2.9434995 1.0 1.4353659 0.2010899 
498714218.0000 134.0 116.46846 1.6453509 3.0 1.3444316 1.6679979 
499319018.0000 51.0 39.960643 1.7720083 0.0 0.3314487 0.5765637 
499923818.0000 38.0 40.410194 -0.276396 0.0 0.3349113 0.5692345 
500528618.0000 41.0 52.204319 -1.51303 1.0 0.4851198 1.3675566 
501133418.0000 67.0 74.963058 -0.857284 0.0 0.7750315 -0.098697 
501738218.0000 82.0 76.875289 0.6527323 1.0 0.6027572 1.1610531 
502343018.0000 85.0 75.826721 1.1072025 0.0 0.6382567 0.070777 
502947818.0000 89.0 80.205322 1.0370023 0.0 0.871899 -0.206611 
503552618.0000 100.0 102.50106 -0.181762 0.0 1.125988 -0.455619 
504157418.0000 84.0 83.784454 0.0962699 1.0 0.8454639 0.8146543 
504762218.0000 134.0 107.22744 2.5479829 1.0 1.1415832 0.4784514 
505367018.0000 122.0 89.673378 3.2986576 2.0 0.9593937 1.4539074 
505971818.0000 79.0 88.578064 -0.963731 0.0 0.8440842 -0.176499 
506576618.0000 79.0 91.91819 -1.308375 1.0 0.8230924 0.8432955 
507181418.0000 93.0 86.706069 0.738084 0.0 0.8628898 -0.19693 
507786218.0000 86.0 76.204605 1.1729238 0.0 0.7223588 -0.036089 
508391018.0000 50.0 65.554794 -1.916878 0.0 0.5487145 0.1959923 
508995818.0000 69.0 67.283157 0.289039 0.0 0.5882686 0.1390327 
509600618.0000 71.0 76.425163 -0.550293 0.0 0.6640419 0.0370224 
510205418.0000 91.0 95.082267 -0.352494 1.0 0.9829284 0.6496437 
510810218.0000 83.0 82.425361 0.1364555 0.0 0.6767993 0.0206587 
511415018.0000 80.0 79.99308 0.0752606 1.0 0.6636273 1.0657634 
512019818.0000 68.0 84.221092 -1.752174 0.0 0.9195024 -0.256668 
512624618.0000 81.0 62.255363 2.3474478 0.0 0.5395783 0.2095588 
513834218.0000 83.0 63.364166 2.4307277 0.0 0.506963 0.259362 
514439018.0000 100.0 78.449752 2.4028115 3.0 0.8027974 2.3579721 
515043818.0000 88.0 79.733879 0.9828677 1.0 0.740396 0.9543168 
515648618.0000 73.0 77.228317 -0.408584 0.0 0.5912975 0.1347835 
516253418.0000 81.0 78.783996 0.3229575 0.0 0.7384481 -0.055538 
516858218.0000 85.0 78.833946 0.7590963 1.0 0.8415812 0.8195857 
517463018.0000 71.0 62.780769 1.0969427 0.0 0.5318159 0.2212139 
518067818.0000 67.0 65.237556 0.2990669 0.0 0.5776863 0.1540003 
519277418.0000 79.0 89.318588 -1.040871 1.0 0.8599789 0.7963618 
519882218.0000 81.0 82.35897 -0.076392 0.0 0.6831118 0.012641 
520487018.0000 49.0 53.404167 -0.517812 0.0 0.4222218 0.4004531 
521091818.0000 79.0 82.371826 -0.299789 1.0 0.8082631 0.862591 
522301418.0000 86.0 68.848365 2.0643055 0.0 0.6047033 0.1161582 
522906218.0000 66.0 69.572113 -0.350909 3.0 0.6105369 2.6901807 
523511018.0000 72.0 80.270072 -0.862898 1.0 0.7698974 0.9137264 
524115818.0000 111.0 90.298255 2.1683626 1.0 0.7992032 0.8745055 
524720618.0000 100.0 92.309669 0.8574255 1.0 0.7374835 0.9583874 
525325418.0000 82.0 89.213035 -0.702035 1.0 0.7570834 0.9312158 
525930218.0000 69.0 84.65702 -1.681836 0.0 0.8841117 -0.219626 
526535018.0000 65.0 61.801334 0.4869379 0.0 0.5070508 0.2592249 
527139818.0000 34.0 38.929493 -0.696732 1.0 0.3325093 1.7014603 
527744618.0000 45.0 60.778198 -2.029423 1.0 0.5122686 1.3168335 
528349418.0000 55.0 82.481437 -3.140451 0.0 0.8997585 -0.236124 
528954218.0000 80.0 76.891548 0.4272425 0.0 0.639506 0.0691199 
529559018.0000 85.0 81.420066 0.4668006 0.0 0.6278052 0.08473 
530163818.0000 96.0 87.648078 0.9477667 1.0 0.9055641 0.7403155 
530768618.0000 71.0 68.396385 0.392527 0.0 0.6317535 0.0794401 
531373418.0000 77.0 61.759326 1.9462392 1.0 0.516671 1.3087991 
531978218.0000 63.0 61.146698 0.3202666 1.0 0.5054469 1.3293857 
532583018.0000 57.0 66.985374 -1.167134 2.0 0.6594801 1.8897144 
533187818.0000 53.0 78.359298 -2.960721 1.0 0.7972036 0.8771483 
533792618.0000 88.0 77.349174 1.2576618 1.0 0.6062763 1.1553556 
534397418.0000 74.0 78.626586 -0.450546 0.0 0.6909052 0.002813 
535002218.0000 71.0 75.128379 -0.40263 0.0 0.8140802 -0.143249 
535607018.0000 57.0 59.301826 -0.213381 0.0 0.5076875 0.2582314 
536211818.0000 60.0 60.736637 -0.008941 1.0 0.5302152 1.284397 
536816618.0000 54.0 61.123134 -0.841415 1.0 0.4968575 1.3453724 
537421418.0000 85.0 80.959129 0.5184369 2.0 0.8653665 1.5780596 
538631018.0000 86.0 78.657524 0.8886685 0.0 0.6129613 0.1048288 
539235818.0000 87.0 82.181831 0.5986976 0.0 0.8313443 -0.162481 
539840618.0000 77.0 71.279159 0.7459784 0.0 0.6845042 0.0108795 
540445418.0000 61.0 59.332698 0.3012279 1.0 0.4908096 1.3567532 
541050218.0000 84.0 61.524951 2.7905249 1.0 0.5120562 1.3172223 
541655018.0000 61.0 65.389831 -0.465064 0.0 0.6172318 0.0990119 
542259818.0000 59.0 80.63237 -2.449851 1.0 0.8487792 0.8104565 
542864618.0000 77.0 80.238906 -0.288785 2.0 0.9272057 1.4953575 
546493418.0000 58.0 62.49781 -0.489879 1.0 0.7162491 0.9884238 
547098218.0000 20.0 18.811893 0.4216849 0.0 0.2331137 0.8136017 
547703018.0000 23.0 21.500488 0.4603677 1.0 0.1706946 2.2258544 
548307818.0000 128.0 125.95217 0.2410774 0.0 1.1155656 -0.44619 
548912618.0000 96.0 89.274787 0.7721408 1.0 0.8246066 0.8413393 
549517418.0000 63.0 71.752227 -0.973731 0.0 0.6980506 -0.00613 
550122218.0000 57.0 50.326278 1.0115374 1.0 0.4779556 1.3812955 
550727018.0000 14.0 13.769415 0.2400662 0.0 0.1729845 0.999198 
551331818.0000 40.0 60.071941 -2.662265 2.0 0.7403566 1.7596379 
551936618.0000 142.0 146.71035 -0.335451 0.0 1.1571009 -0.483426 
552541418.0000 169.0 128.92591 3.4209585 3.0 1.114039 1.9301992 
553146218.0000 106.0 94.845123 1.1902065 2.0 0.9401982 1.4785012 
553751018.0000 115.0 103.93348 1.1305041 0.0 0.9142643 -0.251247 
554355818.0000 39.0 36.364864 0.5400167 0.0 0.3134261 0.6156535 
554960618.0000 111.0 82.332893 3.065622 1.0 0.6554983 1.0781071 
555565418.0000 89.0 100.85547 -1.136055 1.0 0.9895753 0.6420937 
556170218.0000 122.0 117.03047 0.5170314 4.0 1.0550562 2.6063544 
556775018.0000 117.0 108.3831 0.8796647 0.0 0.8837589 -0.219252 
557379818.0000 64.0 57.527652 0.9231663 1.0 0.6549897 1.0788831 
557984618.0000 54.0 53.109657 0.2127779 0.0 0.6387081 0.0701781 
558589418.0000 77.0 81.462242 -0.423983 1.0 0.6642508 1.0648211 
559194218.0000 120.0 121.12377 -0.041555 1.0 1.0398333 0.5861386 
559799018.0000 124.0 114.80619 0.9077689 1.0 0.9721345 0.6619821 
560403818.0000 80.0 94.891624 -1.499716 0.0 0.9868465 -0.324577 
561008618.0000 163.0 152.8583 0.8643585 2.0 1.2210544 1.1498128 
561613418.0000 176.0 157.3811 1.5076521 3.0 1.2314553 1.7920564 
562218218.0000 174.0 99.383476 6.8145718 4.0 1.016312 2.659223 
562823018.0000 47.0 39.748672 1.218142 0.0 0.3677032 0.5024445 
564032618.0000 31.0 29.58426 0.3789446 0.0 0.2480942 0.7731609 
564637418.0000 130.0 101.10916 2.8120029 0.0 0.9653788 -0.303278 
565242218.0000 57.0 77.498619 -2.361823 0.0 0.7559058 -0.076313 
565847018.0000 65.0 64.510871 0.1435731 0.0 0.5058845 0.2610472 
566451818.0000 46.0 57.19503 -1.439238 0.0 0.4845757 0.2948831 
567056618.0000 125.0 94.121437 3.0921618 1.0 0.8363934 0.8262003 
567661418.0000 52.0 68.117218 -1.951373 0.0 0.5324401 0.2202723 
568266218.0000 105.0 93.265838 1.2574499 1.0 0.7723737 0.9103708 
568871018.0000 71.0 57.112094 1.8525487 1.0 0.4796189 1.378092 
569475818.0000 70.0 74.574394 -0.456695 1.0 0.7172549 0.9869865 
570080618.0000 45.0 52.260364 -0.932844 1.0 0.4197038 1.4991928 
570685418.0000 78.0 76.559509 0.2398448 0.0 0.5884032 0.1388434 
571290218.0000 110.0 93.905319 1.6821692 0.0 0.7229104 -0.036761 
571895018.0000 109.0 98.476944 1.1074984 1.0 0.7081304 1.0000793 
572499818.0000 58.0 59.69984 -0.134125 0.0 0.4768129 0.3074738 
573104618.0000 60.0 56.990074 0.4821868 1.0 0.4651375 1.4062682 
573709418.0000 69.0 55.979484 1.7623127 0.0 0.5487602 0.1959248 
574314218.0000 81.0 71.723403 1.1488473 2.0 0.6459873 1.9125691 
574919018.0000 66.0 69.653549 -0.360603 1.0 0.5517374 1.2465595 
575523818.0000 65.0 63.119865 0.3186159 0.0 0.5672659 0.1689289 
576128618.0000 90.0 68.062744 2.6069116 0.0 0.6642614 0.0367391 
576733418.0000 37.0 30.926418 1.1725887 0.0 0.2494346 0.7696329 
577943018.0000 20.0 17.319665 0.7815629 0.0 0.1499891 1.0835478 
578547818.0000 83.0 71.276733 1.4283808 0.0 0.7112525 -0.022489 
579152618.0000 65.0 70.183242 -0.545261 1.0 0.5710453 1.2135376 
579757418.0000 68.0 70.339408 -0.200292 1.0 0.5564383 1.2384415 
580362218.0000 65.0 79.281425 -1.576876 1.0 0.6249777 1.1254806 
580967018.0000 91.0 77.614204 1.5507711 1.0 0.6825767 1.0374132 
581571818.0000 65.0 61.294925 0.5522249 0.0 0.5708985 0.163703 
582176618.0000 68.0 62.237957 0.8017988 1.0 0.5196241 1.3034383 
582781418.0000 60.0 69.4561 -1.07858 3.0 0.5883018 2.7335991 
583386218.0000 88.0 83.124694 0.6014972 0.0 0.7028808 -0.01214 
583991018.0000 77.0 88.030693 -1.127786 1.0 0.6771059 1.0455383 
584595818.0000 89.0 102.18555 -1.265453 1.0 0.6646255 1.0642553 
585200618.0000 78.0 94.184745 -1.646745 0.0 0.6660594 0.0344202 
585805418.0000 114.0 98.952919 1.540813 0.0 0.7720975 -0.095288 
586410218.0000 47.0 51.992309 -0.608809 0.0 0.4177766 0.4083982 
587015018.0000 61.0 65.547721 -0.484394 0.0 0.5279985 0.2269899 
587619818.0000 73.0 79.085395 -0.616686 0.0 0.6920332 0.0013969 
588224618.0000 96.0 83.458313 1.4104455 3.0 0.6910579 2.5424876 
588829418.0000 56.0 57.702358 -0.136774 0.0 0.4732609 0.3132838 
589434218.0000 64.0 57.329437 0.9498682 0.0 0.5910864 0.1350792 
590039018.0000 77.0 63.23244 1.7526834 1.0 0.6394189 1.1028581 
590643818.0000 65.0 55.0596 1.3875817 0.0 0.447184 0.3569255 
591248618.0000 8.0 11.972467 -1.007529 0.0 0.0919732 0.0 
591853418.0000 47.0 37.952877 1.5168211 0.0 0.314753 0.6127196 
592458218.0000 74.0 76.204742 -0.176824 2.0 0.7137753 1.8011586 
593063018.0000 70.0 74.941169 -0.498739 0.0 0.5998145 0.1229165 
593667818.0000 77.0 74.297874 0.3880992 0.0 0.5926938 0.1328298 
594272618.0000 62.0 68.276771 -0.688833 2.0 0.6334549 1.934122 
594877418.0000 3.0 6.8187212 -1.330245 0.0 0.0726112 0.0 
596087018.0000 19.0 23.426809 -0.800023 1.0 0.2061611 2.0847868 
596691818.0000 64.0 65.244453 -0.071629 1.0 0.6258378 1.1241225 
597296618.0000 79.0 70.071098 1.1219714 2.0 0.5911118 2.0094187 
597901418.0000 57.0 72.509796 -1.809084 1.0 0.5975241 1.1695711 
598506218.0000 99.0 101.35741 -0.168436 1.0 0.7636786 0.9221877 
599111018.0000 80.0 82.05339 -0.153548 2.0 0.7257451 1.7823207 
599715818.0000 83.0 73.028533 1.2167819 3.0 0.5495297 2.8124501 
600320618.0000 53.0 60.334415 -0.875386 2.0 0.4823263 2.2237339 
600925418.0000 70.0 58.47401 1.5440669 0.0 0.4968997 0.2751876 
601530218.0000 56.0 75.493934 -2.268785 0.0 0.7190089 -0.032002 
602135018.0000 77.0 71.220771 0.753 0.0 0.5606618 0.1784905 
602739818.0000 106.0 101.54877 0.5038442 2.0 0.8032203 1.6656982 
603344618.0000 95.0 92.735038 0.3029563 0.0 0.7703186 -0.093217 
603949418.0000 65.0 70.960434 -0.636722 0.0 0.5764529 0.1557573 
604554218.0000 64.0 57.792541 0.8875794 2.0 0.4578005 2.2771141 
605159018.0000 43.0 56.258586 -1.749056 0.0 0.4729506 0.3137927 
605763818.0000 61.0 59.060138 0.3369137 2.0 0.6002569 1.9928182 
606368618.0000 80.0 71.447998 1.0687558 1.0 0.6181984 1.1362332 
606973418.0000 82.0 70.103668 1.4592349 3.0 0.5539561 2.8032338 
607578218.0000 67.0 66.606468 0.1296527 0.0 0.5807242 0.1496839 
608183018.0000 62.0 68.799858 -0.751121 0.0 0.6619173 0.0397689 
608787818.0000 22.0 14.867577 1.8788834 1.0 0.1213816 2.4678218 
609997418.0000 25.0 26.244436 -0.113169 0.0 0.2403187 0.7939137 
610602218.0000 73.0 76.97969 -0.380472 3.0 0.7620822 2.4227969 
611207018.0000 64.0 71.97583 -0.877098 0.0 0.5752183 0.1575188 
611811818.0000 104.0 73.064537 3.4706444 1.0 0.5923895 1.1779824 
612416618.0000 84.0 90.15332 -0.584029 3.0 0.7134772 2.5037307 
613021418.0000 84.0 82.182678 0.272758 1.0 0.6340516 1.1112219 
613626218.0000 62.0 71.716491 -1.092807 1.0 0.6009353 1.1640125 
614231018.0000 81.0 62.759532 2.2806122 1.0 0.5223831 1.2984502 
614835818.0000 69.0 70.929916 -0.150468 1.0 0.5953599 1.1731098 
615440618.0000 70.0 83.190536 -1.410401 1.0 0.6618595 1.0684384 
616045418.0000 83.0 89.392997 -0.612472 2.0 0.671824 1.8691127 
616650218.0000 91.0 92.350494 -0.071245 1.0 0.6014087 1.1632429 
617255018.0000 84.0 92.319679 -0.808134 0.0 0.7362905 -0.052947 
617859818.0000 92.0 91.965759 0.07304 1.0 0.7603835 0.9266912 
618464618.0000 82.0 65.296814 2.0642724 0.0 0.5001333 0.2700777 
619069418.0000 25.0 36.28405 -1.862801 0.0 0.2995795 0.6468322 
619674218.0000 13.0 17.957796 -1.059176 0.0 0.1524271 1.0741461 
620279018.0000 73.0 81.480941 -0.880397 1.0 0.6624242 1.0675832 
620883818.0000 38.0 41.38507 -0.42754 2.0 0.3812376 2.459438 
621488618.0000 49.0 51.511962 -0.258751 1.0 0.5763538 1.204604 
622093418.0000 43.0 54.999809 -1.586607 0.0 0.5149258 0.2469973 
622698218.0000 40.0 45.940261 -0.794146 1.0 0.3657882 1.6199506 
623907818.0000 46.0 46.862747 -0.028618 0.0 0.4065628 0.4287164 
624512618.0000 77.0 77.246734 0.0477822 0.0 0.6956159 -0.00309 
625117418.0000 63.0 75.764167 -1.430075 0.0 0.6127135 0.1051672 
625722218.0000 88.0 73.319908 1.7352554 0.0 0.5901497 0.1363919 
626327018.0000 57.0 57.438205 0.0301847 0.0 0.5723495 0.161622 
626931818.0000 3.0 2.8530352 0.4680278 0.0 0.029522 0.0 
627536618.0000 3.0 5.0066094 -0.630757 0.0 0.0597246 0.0 
628141418.0000 33.0 33.524208 0.0247082 0.0 0.2960047 0.6550552 
628746218.0000 58.0 69.122833 -1.292081 0.0 0.6716389 0.0272519 
629351018.0000 30.0 27.132154 0.665322 0.0 0.2363534 0.8046931 
629955818.0000 58.0 68.61322 -1.232223 3.0 0.5613874 2.7878887 
630560618.0000 125.0 110.53766 1.4082375 1.0 0.8594146 0.7970688 
631165418.0000 91.0 82.063736 1.0406785 0.0 0.670872 0.0282346 
631770218.0000 56.0 78.622116 -2.608385 1.0 0.566501 1.2212342 
632375018.0000 63.0 57.890605 0.7474006 2.0 0.4615283 2.2688603 
632979818.0000 79.0 60.276798 2.3798022 1.0 0.520684 1.3015197 
633584618.0000 72.0 75.315155 -0.30708 0.0 0.7015943 -0.010542 
634189418.0000 86.0 75.243301 1.2860045 0.0 0.5924616 0.1331544 
634794218.0000 116.0 100.44396 1.5782157 1.0 0.8451436 0.8150605 
635399018.0000 119.0 94.342948 2.5025868 1.0 0.7955594 0.8793249 
636003818.0000 59.0 59.458866 0.0269885 0.0 0.4953093 0.2777096 
636608618.0000 60.0 58.107265 0.333532 0.0 0.4722155 0.3149997 
637213418.0000 49.0 54.847065 -0.711296 0.0 0.4588234 0.3372261 
637818218.0000 65.0 62.975509 0.3369287 2.0 0.6499214 1.9058684 
638423018.0000 70.0 70.661178 0.0006866 1.0 0.5908526 1.1805107 
639027818.0000 69.0 70.81417 -0.136753 1.0 0.5577595 1.2361693 
639632618.0000 107.0 70.731308 4.0757818 0.0 0.6110751 0.1074071 
640237418.0000 80.0 65.049339 1.8664524 1.0 0.6272248 1.1219352 
640842218.0000 4.0 2.2710752 1.4023485 0.0 0.0106433 0.0 
641447018.0000 0.0 0.3398687 0.5588376 0.0 0.0002869 0.0 
